Timestamp,AX,AY,AZ,fAX,fAY,fAZ,Amag,UL
18:18:31:542,-32,64,0,-39.390461,-10.247819,-20.48381,45.56547689,235.3
18:18:31:630,96,32,32,-38.276367,-9.853094,-19.998798,44.29577467,235.3
18:18:31:723,64,96,-32,-37.439388,-8.872435,-20.108803,43.41418932,235.3
18:18:31:812,32,0,-64,-36.874599,-8.790821,-20.507553,43.09958602,235.3
18:18:31:899,128,0,96,-35.542572,-8.710681,-19.457703,41.44577896,235.3
18:18:31:993,-32,64,96,-35.514088,-8.053701,-18.424223,40.81132857,235.3
18:18:32:079,96,64,0,-34.465008,-7.407557,-18.260393,39.70076359,235.3
18:18:32:173,-64,96,-32,-34.699352,-6.487176,-18.381535,39.79961445,235.3
18:18:32:259,128,-32,-160,-33.417835,-6.712712,-19.619595,39.32862452,235.3
18:18:32:354,32,96,128,-32.904942,-5.812224,-18.336664,38.11496297,235.3
18:18:32:440,0,-32,0,-32.648632,-6.040282,-18.178215,37.85321226,235.3
18:18:32:529,-32,32,-32,-32.643616,-5.711695,-18.296671,37.85495073,235.3
18:18:32:619,64,0,-32,-31.901878,-5.662744,-18.413145,37.26714905,235.3
18:18:32:709,-64,0,0,-32.146824,-5.614619,-18.257915,37.39376552,235.3
18:18:32:843,0,-32,-64,-31.90321,-5.83699,-18.640455,37.40791124,235.3
18:18:32:933,0,-96,0,-31.663107,-6.590911,-18.485718,37.25203649,235.3
18:18:33:029,0,-32,64,-31.426441,-6.80199,-17.806381,36.75534609,235.3
18:18:33:115,32,-64,64,-30.955584,-7.27347,-17.137049,36.12243064,235.3
18:18:33:206,0,-32,64,-30.727186,-7.475853,-16.477512,35.65889425,235.3
18:18:33:297,64,96,-32,-30.032957,-6.635384,-16.602873,34.95228489,235.3
18:18:33:384,-64,0,96,-30.280546,-6.581813,-15.700486,34.73812011,235.3
18:18:33:473,0,-32,-32,-30.061277,-6.785409,-15.830359,34.64566952,235.3
18:18:33:566,-32,96,64,-30.075224,-5.968243,-15.1991,34.22209321,235.3
18:18:33:654,96,-32,-32,-29.174747,-6.173987,-15.33112,33.53098893,235.3
18:18:33:744,96,0,-64,-28.284821,-6.125548,-15.7107,32.92991849,235.3
18:18:33:834,32,-64,-128,-27.858194,-6.576133,-16.580532,33.07927659,235.3
18:18:33:924,96,128,-32,-26.986788,-5.535284,-16.699322,32.21480173,235.3
18:18:34:017,0,32,-64,-26.797785,-5.246434,-17.061049,32.19822578,235.3
18:18:34:109,64,-32,-192,-26.165962,-5.450893,-18.389965,32.44319057,235.3
18:18:34:197,-64,-64,-32,-26.427885,-5.895187,-18.492929,32.78985755,235.3
18:18:34:286,32,64,-32,-26.025871,-5.368177,-18.594376,32.43322532,235.3
18:18:34:469,-192,-32,128,-26.327244,-6.002614,-16.658756,31.7280523,235.3
18:18:34:554,-544,-96,-64,-29.841076,-6.668205,-17.008368,34.98913198,235.3
18:18:34:735,288,-64,-32,-27.676161,-7.089851,-17.118372,33.3057733,235.3
18:18:34:828,96,-320,224,-26.834181,-9.376947,-15.361487,32.31061262,235.3
18:18:34:962,-32,-160,128,-26.869198,-10.47667,-14.319489,32.1987916,235.3
18:18:35:052,64,-64,320,-26.257324,-10.86578,-11.900214,30.80791022,235.3
18:18:35:139,160,192,384,-25.009287,-9.400052,-9.037018,28.20448738,235.3
18:18:35:232,256,32,32,-23.131966,-9.101881,-8.740048,26.34996258,235.3
18:18:35:319,96,320,-128,-22.336956,-6.746645,-9.597586,25.23034838,235.3
18:18:35:412,-224,-64,-64,-23.676968,-7.156129,-9.986893,26.67483885,235.3
18:18:35:502,256,0,-320,-21.823439,-7.105253,-12.191983,25.98829659,235.3
18:18:35:592,-384,320,64,-24.22117,-4.795811,-11.650553,27.30201942,235.3
18:18:35:682,576,192,160,-20.245232,-3.407164,-10.437554,23.03086448,235.3
18:18:35:776,160,64,-352,-19.044979,-2.933007,-12.842498,23.15693222,235.3
18:18:35:864,128,-64,-288,-18.0688,-3.360136,-14.779387,23.58394215,235.3
18:18:35:949,128,-128,32,-17.102682,-4.226917,-14.450613,22.78571427,235.3
18:18:36:041,-64,32,-160,-17.411722,-3.976105,-15.467367,23.62661457,235.3
18:18:36:131,32,-448,32,-17.087942,-7.031299,-15.137126,23.88659689,235.3
18:18:36:221,-288,-192,-192,-18.853321,-8.306463,-16.36025,26.30784713,235.3
18:18:36:312,-128,128,-64,-19.563766,-7.369779,-16.688599,26.75002653,235.3
18:18:36:400,-256,64,352,-21.096115,-6.881362,-14.162494,26.32442682,235.3
18:18:36:492,256,64,-384,-19.303431,-6.398901,-16.697657,26.3131171,235.3
18:18:36:579,160,-160,-672,-18.144529,-7.438796,-21.191818,28.87304571,235.3
18:18:36:672,320,608,-96,-15.965281,-3.287605,-21.708002,27.14656322,235.3
18:18:36:767,384,96,256,-13.386912,-2.614255,-19.802095,24.04509739,235.3
18:18:36:848,-32,-544,96,-13.50708,-6.26829,-19.00841,24.14647636,235.3
18:18:36:985,-192,-352,128,-14.652479,-8.611058,-18.0054,24.75964236,235.3
18:18:37:078,-1056,-256,832,-21.315809,-10.287582,-12.228455,26.64081771,235.3
18:18:37:164,0,160,544,-21.177477,-9.135699,-8.410249,24.54951764,235.3
18:18:37:253,-160,-352,864,-22.072954,-11.44716,-2.396744,24.97993499,235.3
18:18:37:344,320,256,128,-19.8745,-9.644009,-1.488608,22.14088105,235.3
18:18:37:439,384,128,224,-17.277901,-8.717319,0.074963,19.35260016,235.3
18:18:37:529,288,32,0,-15.312088,-8.444278,0.074445,17.48632071,235.3
18:18:37:614,192,-128,-64,-13.977613,-9.241296,-0.365729,16.76033934,235.3
18:18:37:705,-160,-224,288,-14.915401,-10.666881,1.604253,18.40720416,235.3
18:18:37:793,96,32,64,-14.20557,-10.384322,2.030045,17.71308683,235.3
18:18:37:887,-256,32,288,-15.746542,-10.105245,3.970695,19.12683926,235.3
18:18:37:975,64,128,320,-15.239103,-9.201085,6.112979,18.82176234,235.3
18:18:38:064,-128,-128,160,-15.95321,-9.97591,7.155622,20.13024133,235.3
18:18:38:292,192,64,-32,-14.641613,-9.495423,6.891307,18.76246256,235.3
18:18:38:424,-576,0,-256,-18.174549,-9.434056,5.127226,21.10933657,235.3
18:18:38:516,192,-160,128,-16.845413,-10.401061,5.950521,20.67265608,235.3
18:18:38:603,-64,-96,64,-17.142981,-10.948944,6.33783,21.30561572,235.3
18:18:38:703,-128,32,160,-17.838804,-10.675329,7.35745,22.05261091,235.3
18:18:38:784,-224,352,-160,-19.127592,-8.377504,6.250908,21.79727505,235.3
18:18:38:876,-64,96,-256,-19.407505,-7.71562,4.522606,21.3690432,235.3
18:18:38:963,64,-512,-448,-18.889975,-10.899857,1.544452,21.86374556,235.3
18:18:39:055,-96,64,-448,-19.366268,-10.425169,-1.421184,22.0398786,235.3
18:18:39:147,-224,576,128,-20.624416,-6.726532,-0.565415,21.70097837,235.3
18:18:39:234,96,352,160,-19.908859,-4.451989,0.492027,20.40649317,235.3
18:18:39:328,-480,448,64,-22.721073,-1.580922,0.908863,22.79413312,235.3
18:18:39:414,-736,1024,128,-27.093988,4.944086,1.738634,27.59621388,235.3
18:18:39:506,-608,-64,1248,-30.683846,4.499336,9.843047,32.53656411,235.3
18:18:39:595,256,-64,-544,-28.902761,4.059687,6.176086,29.83277879,235.3
18:18:39:687,-1088,-640,384,-35.479263,-0.053314,8.688525,36.52768008,235.3
18:18:39:776,-736,320,32,-39.893322,2.003587,8.843673,40.91090384,235.3
18:18:39:864,-320,-64,-320,-41.671669,1.579427,6.668543,42.23141073,235.3
18:18:39:955,480,192,-192,-38.36224,2.796911,5.354559,38.83497742,235.3
18:18:40:044,64,-288,96,-37.71027,0.942476,5.952495,38.18880623,235.3
18:18:40:136,-384,-256,416,-39.906376,-0.695094,8.644457,40.83783341,235.3
18:18:40:224,-480,160,224,-42.698868,0.327774,10.060488,43.86928519,235.3
18:18:40:317,-128,-96,-64,-43.241413,-0.283446,9.574628,44.28965614,235.3
18:18:40:405,128,-32,-256,-42.157307,-0.483808,7.841183,42.88305906,235.3
18:18:40:495,32,-32,-32,-41.689194,-0.681779,7.581456,42.3784402,235.3
18:18:40:590,-160,0,192,-42.432434,-0.67752,8.776847,43.33593811,235.3
18:18:40:675,96,-32,-32,-41.566185,-0.871957,8.513273,42.43800021,235.3
18:18:40:768,32,-96,-96,-41.107445,-1.459194,7.841515,41.87410464,235.3
18:18:40:853,96,96,-64,-40.256531,-0.860127,7.38175,40.93676025,235.3
18:18:40:946,-64,-96,0,-40.403378,-1.442491,7.334743,41.08907627,235.3
18:18:41:036,0,0,64,-40.154915,-1.433698,7.693361,40.91039589,235.3
18:18:41:127,96,0,64,-39.322067,-1.425012,8.047868,40.16246745,235.3
18:18:41:222,0,32,-96,-39.082352,-1.223716,7.396152,39.79485875,235.3
18:18:41:307,96,-32,-32,-38.263214,-1.408073,7.150419,38.95105528,235.3
18:18:41:397,-64,-128,-96,-38.418758,-2.162337,6.510506,39.02644432,235.3
18:18:41:488,0,-32,128,-38.187847,-2.339508,7.261077,38.94237018,235.3
18:18:41:622,160,0,128,-37.002876,-2.325691,8.004222,37.93005722,235.3
18:18:41:709,96,0,64,-36.209259,-2.312034,8.347589,37.23087671,235.3
18:18:41:799,32,32,32,-35.803604,-2.111725,8.491901,36.85742564,235.3
18:18:41:888,0,32,0,-35.591644,-1.913605,8.440379,36.6287729,235.3
18:18:42:069,192,64,-64,-33.86158,-0.971664,8.147109,34.84144251,235.3
18:18:42:162,32,-32,-32,-33.475964,-1.149482,7.907383,34.41639407,235.3
18:18:42:250,-32,128,96,-33.467361,-0.413113,8.430695,34.51538111,235.3
18:18:42:339,0,64,-64,-33.273422,-0.046994,8.002214,34.22218942,235.3
18:18:42:431,-64,32,-160,-33.450573,0.134361,7.01278,34.17803345,235.3
18:18:42:518,0,32,-32,-33.258709,0.313789,6.7836,33.94491739,235.3
18:18:42:609,-96,0,96,-33.616764,0.312031,7.305044,34.40273031,235.3
18:18:42:701,128,-64,0,-32.698524,-0.046291,7.262521,33.49537022,235.3
18:18:42:792,-128,64,32,-33.238659,0.309027,7.405707,34.05507959,235.3
18:18:42:924,96,96,-32,-32.50893,0.837647,7.17882,33.30266714,235.3
18:18:43:018,-96,-128,32,-32.866329,0.128479,7.321026,33.672088,235.3
18:18:43:103,0,32,96,-32.682125,0.303398,7.826446,33.60753787,235.3
18:18:43:244,-32,192,64,-32.678322,1.350398,8.14535,33.70523743,235.3
18:18:43:331,-32,-64,-128,-32.674561,0.994055,7.375941,33.51148441,235.3
18:18:43:423,0,0,-64,-32.494339,0.988657,6.973749,33.24895013,235.3
18:18:43:511,64,32,32,-31.964682,1.156151,7.114177,32.76719541,235.3
18:18:43:600,64,32,64,-31.4398,1.321948,7.431752,32.333257,235.3
18:18:43:733,0,-128,32,-31.268448,0.630089,7.568302,32.17750841,235.3
18:18:43:837,0,32,-64,-31.098848,0.797451,7.172533,31.92521738,235.3
18:18:43:915,64,96,32,-30.585497,1.302988,7.309267,31.47373172,235.3
18:18:44:006,-32,32,-32,-30.593105,1.465438,7.093855,31.43896246,235.3
18:18:44:094,32,-32,-96,-30.258192,1.289162,6.53155,30.98195067,235.3
18:18:44:183,-32,64,-64,-30.267473,1.617974,6.148152,30.927941,235.3
18:18:44:273,-32,-32,-64,-30.276657,1.442405,5.768368,30.85499248,235.3
18:18:44:363,-32,-96,32,-30.285744,0.93582,5.909819,30.87115173,235.3
18:18:44:453,0,-32,64,-30.126881,0.765148,6.221547,30.77209868,235.3
18:18:44:543,32,96,-64,-29.802502,1.256428,5.846297,30.39649528,235.3
18:18:44:633,-32,96,-64,-29.813931,1.743587,5.474518,30.36249207,235.3
18:18:44:723,160,32,-160,-28.831858,1.898658,4.597173,29.25773295,235.3
18:18:44:813,-64,0,0,-29.013559,1.888971,4.572847,29.43239282,235.3
18:18:44:906,-32,160,224,-29.028921,2.691612,5.727917,29.71080717,235.3
18:18:44:993,1024,-192,32,-23.639837,1.70517,5.86609,24.41639838,235.3
18:18:45:083,160,-448,-192,-22.685219,-0.570642,4.830353,23.20079963,235.3
18:18:45:173,128,-32,-64,-21.903112,-0.730311,4.470523,22.36661005,235.3
18:18:45:263,-256,128,64,-23.115503,-0.079228,4.780536,23.60479359,235.3
18:18:45:356,192,160,0,-22.001995,0.7284,4.75574,22.52188743,235.3
18:18:45:444,-64,192,-160,-22.219196,1.691613,3.905502,22.62315564,235.3
18:18:45:544,224,-224,-160,-20.951315,0.556457,3.061236,21.18108615,235.3
18:18:45:625,352,128,-352,-19.031319,1.197113,1.235779,19.10893331,235.3
18:18:45:718,192,96,32,-17.94245,1.672504,1.394248,18.07408944,235.3
18:18:45:806,-32,32,-32,-18.014914,1.824109,1.223008,18.14828501,235.3
18:18:45:898,-160,0,160,-18.743271,1.81503,2.033573,18.94043191,235.3
18:18:46:078,96,192,-32,-16.920158,4.009673,1.039099,17.41978619,235.3
18:18:46:164,128,32,0,-16.180769,4.148148,1.033838,16.73598633,235.3
18:18:46:258,384,32,-128,-14.143537,4.285335,0.383779,14.78347122,235.3
18:18:46:344,480,-64,96,-11.620772,3.950451,0.8643,12.3042846,235.3
18:18:46:436,-288,-128,-160,-13.038415,3.305624,0.058386,13.45105292,235.3
18:18:46:524,192,-64,32,-11.986317,2.97745,0.218122,12.35251314,235.3
18:18:46:616,-64,-96,64,-12.252932,2.496545,0.535703,12.51615185,235.3
18:18:46:705,-32,96,0,-12.353741,2.949547,0.533045,12.71215486,235.3
18:18:46:794,0,96,32,-12.290971,3.399016,0.688377,12.77087079,235.3
18:18:46:886,-64,96,160,-12.552444,3.844988,1.471421,13.21033167,235.3
18:18:46:973,-32,-64,0,-12.650389,3.519209,1.464201,13.21215571,235.3
18:18:47:066,-32,-32,64,-12.74739,3.349238,1.769552,13.29829543,235.3
18:18:47:154,-96,0,32,-13.162818,3.333276,1.916628,13.71291251,235.3
18:18:47:245,-32,-32,-64,-13.256503,3.165669,1.597294,13.72252455,235.3
18:18:47:336,-128,32,-128,-13.824559,3.301898,0.971667,14.246582,235.3
18:18:47:424,-64,-96,160,-14.072302,2.834681,1.737654,14.45975592,235.3
18:18:47:527,-32,96,-32,-14.160474,3.271834,1.575418,14.618682,235.3
18:18:47:603,32,0,-64,-13.934479,3.256526,1.26138,14.36543581,235.3
18:18:47:696,-32,64,-64,-14.022574,3.539438,0.94993,14.49353545,235.3
18:18:47:786,32,0,-64,-13.799155,3.52301,0.641038,14.25619893,235.3
18:18:47:875,0,-32,-64,-13.73243,3.35888,0.334674,14.14120629,235.3
18:18:47:964,0,32,32,-13.666327,3.490697,0.484235,14.11339586,235.3
18:18:48:057,96,32,64,-13.140825,3.621382,0.783009,13.65316053,235.3
18:18:48:143,-32,0,-32,-13.230961,3.604848,0.629328,13.72768414,235.3
18:18:48:280,64,-64,-160,-12.863462,3.297572,-0.120651,13.27995453,235.3
18:18:48:372,32,0,96,-12.650667,3.282632,0.327479,13.07372521,235.3
18:18:48:459,32,32,-128,-12.439692,3.412163,-0.269168,12.90198608,235.3
18:18:48:552,32,0,0,-12.230516,3.396833,-0.267919,12.69628988,235.3
18:18:48:639,-32,0,-32,-12.323216,3.381639,-0.414468,12.78549642,235.3
18:18:48:730,32,0,64,-12.116271,3.366579,-0.118162,12.57584349,235.3
18:18:48:819,0,32,0,-12.059914,3.49354,-0.117621,12.55628058,235.3
18:18:48:909,-32,-96,32,-12.152256,3.054081,0.02896,12.53018656,235.3
18:18:49:003,96,32,128,-11.653515,3.181624,0.610724,12.09545894,235.3
18:18:49:089,32,0,96,-11.452701,3.167658,1.043506,11.92842497,235.3
18:10:09:027,,,,,,,,
18:10:09:118,,,,,,,,
18:10:09:204,,,,,,,,
18:10:09:295,,,,,,,,
18:10:09:384,,,,,,,,
18:10:09:478,,,,,,,,
18:10:09:567,,,,,,,,
18:10:09:659,,,,,,,,
18:10:09:748,,,,,,,,
18:10:09:883,,,,,,,,
18:10:10:014,,,,,,,,
18:10:10:109,,,,,,,,
18:10:10:239,,,,,,,,
18:10:10:335,,,,,,,,
18:10:10:422,,,,,,,,
18:10:10:512,,,,,,,,
18:10:10:600,,,,,,,,
18:10:10:692,,,,,,,,
18:10:10:784,,,,,,,,
18:10:10:874,,,,,,,,
18:10:11:006,,,,,,,,
18:10:11:097,,,,,,,,
18:10:11:232,,,,,,,,
18:10:11:324,,,,,,,,
18:10:11:411,,,,,,,,
18:10:11:591,,,,,,,,
18:10:11:683,,,,,,,,
18:10:11:776,,,,,,,,
18:10:11:862,,,,,,,,
18:10:11:953,,,,,,,,
18:10:12:043,,,,,,,,
18:10:12:134,,,,,,,,
18:10:12:221,,,,,,,,
18:10:12:358,,,,,,,,
18:10:12:489,,,,,,,,
18:10:12:584,,,,,,,,
18:10:12:670,,,,,,,,
18:10:12:851,,,,,,,,
18:10:12:943,,,,,,,,
18:10:13:031,,,,,,,,
18:10:13:214,,,,,,,,
18:10:13:349,,,,,,,,
18:10:13:480,,,,,,,,
18:10:13:573,,,,,,,,
18:10:13:661,,,,,,,,
18:10:13:755,,,,,,,,
18:10:13:843,,,,,,,,
18:10:13:933,,,,,,,,
18:10:14:111,,,,,,,,
18:10:14:249,,,,,,,,
18:10:14:337,,,,,,,,
18:10:14:429,,,,,,,,
18:10:14:564,,,,,,,,
18:10:14:651,,,,,,,,
18:10:14:744,,,,,,,,
18:10:14:834,,,,,,,,
18:10:14:920,,,,,,,,
18:10:15:101,,,,,,,,
18:10:15:193,,,,,,,,
18:10:15:325,,,,,,,,
18:10:15:418,,,,,,,,
18:10:15:515,,,,,,,,
18:10:15:696,,,,,,,,
18:10:15:778,,,,,,,,
18:10:15:867,,,,,,,,
18:10:15:955,,,,,,,,
18:10:16:136,,,,,,,,
18:10:16:227,,,,,,,,
18:10:16:319,,,,,,,,
18:10:16:407,,,,,,,,
18:10:16:496,,,,,,,,
18:10:16:586,,,,,,,,
18:10:16:678,,,,,,,,
18:10:16:812,,,,,,,,
18:10:16:908,,,,,,,,
18:10:16:992,,,,,,,,
18:10:17:083,,,,,,,,
18:10:17:169,,,,,,,,
18:10:17:263,,,,,,,,
18:10:17:350,,,,,,,,
18:10:17:441,,,,,,,,
18:10:17:579,,,,,,,,
18:10:17:670,,,,,,,,
18:10:17:756,,,,,,,,
18:10:17:893,,,,,,,,
18:10:17:979,,,,,,,,
18:10:18:072,,,,,,,,
18:10:18:160,,,,,,,,
18:10:18:253,,,,,,,,
18:10:18:341,,,,,,,,
18:10:18:433,,,,,,,,
18:10:18:568,,,,,,,,
18:10:18:658,,,,,,,,
18:10:18:835,,,,,,,,
18:10:18:926,,,,,,,,
18:10:19:014,,,,,,,,
18:10:19:107,,,,,,,,
18:10:19:198,,,,,,,,
18:10:19:285,,,,,,,,
18:10:19:375,,,,,,,,
18:10:19:470,,,,,,,,
18:10:19:606,,,,,,,,
18:10:19:693,,,,,,,,
18:10:19:873,,,,,,,,
18:10:19:962,,,,,,,,
18:10:20:054,,,,,,,,
18:10:20:230,,,,,,,,
18:10:20:525,,,,,,,,
18:10:20:796,,,,,,,,
18:10:21:015,,,,,,,,
18:10:21:088,,,,,,,,
18:10:21:335,,,,,,,,
18:10:21:401,,,,,,,,
18:10:21:493,,,,,,,,
18:10:21:830,,,,,,,,
18:10:21:897,,,,,,,,
18:10:22:334,,,,,,,,
18:10:22:391,,,,,,,,
18:10:22:482,,,,,,,,
18:10:22:573,,,,,,,,
18:10:22:708,,,,,,,,
18:10:22:799,,,,,,,,
18:10:23:048,,,,,,,,
18:10:23:157,,,,,,,,
18:10:23:290,,,,,,,,
18:10:23:383,,,,,,,,
18:10:23:475,,,,,,,,
18:10:23:563,,,,,,,,
18:10:23:651,,,,,,,,
18:10:23:829,,,,,,,,
18:10:23:921,,,,,,,,
18:10:24:010,,,,,,,,
18:10:24:098,,,,,,,,
18:10:24:240,,,,,,,,
18:10:24:415,,,,,,,,
18:10:24:508,,,,,,,,
18:10:24:597,,,,,,,,
18:10:24:684,,,,,,,,
18:10:24:774,,,,,,,,
18:10:24:909,,,,,,,,
18:10:25:048,,,,,,,,
18:10:25:180,,,,,,,,
18:10:25:271,,,,,,,,
18:10:25:365,,,,,,,,
18:10:25:457,,,,,,,,
18:10:25:546,,,,,,,,
18:10:25:770,,,,,,,,
18:10:25:866,,,,,,,,
18:10:25:955,,,,,,,,
18:10:26:040,,,,,,,,
18:10:26:134,,,,,,,,
18:10:26:231,,,,,,,,
18:10:26:350,,,,,,,,
18:10:26:486,,,,,,,,
18:10:26:577,,,,,,,,
18:10:26:759,,,,,,,,
18:10:26:893,,,,,,,,
18:10:27:036,,,,,,,,
18:10:27:208,,,,,,,,
18:10:27:300,,,,,,,,
18:10:27:386,,,,,,,,
18:10:27:474,,,,,,,,
18:10:27:563,,,,,,,,
18:10:27:657,,,,,,,,
18:10:27:743,,,,,,,,
18:10:27:834,,,,,,,,
18:10:27:924,,,,,,,,
18:10:28:013,,,,,,,,
18:10:28:193,,,,,,,,
18:10:28:328,,,,,,,,
18:10:28:418,,,,,,,,
18:10:28:512,,,,,,,,
18:10:28:643,,,,,,,,
18:10:28:823,,,,,,,,
18:10:28:959,,,,,,,,
18:10:29:141,,,,,,,,
18:10:29:231,,,,,,,,
18:10:29:364,,,,,,,,
18:10:29:501,,,,,,,,
18:10:29:680,,,,,,,,
18:10:29:772,,,,,,,,
18:10:29:998,,,,,,,,
18:10:30:177,,,,,,,,
18:10:30:264,,,,,,,,
18:10:30:488,,,,,,,,
18:10:30:761,,,,,,,,
18:10:30:852,,,,,,,,
18:10:31:031,,,,,,,,
18:10:31:121,,,,,,,,
18:10:31:212,,,,,,,,
18:10:31:348,,,,,,,,
18:10:31:434,,,,,,,,
18:10:31:622,,,,,,,,
18:10:31:704,,,,,,,,
18:10:31:797,,,,,,,,
18:10:31:887,,,,,,,,
18:10:32:022,,,,,,,,
18:10:32:109,,,,,,,,
18:10:32:248,,,,,,,,
18:10:32:344,,,,,,,,
18:10:32:432,,,,,,,,
18:10:32:514,,,,,,,,
18:10:32:608,,,,,,,,
18:10:32:741,,,,,,,,
18:10:32:834,,,,,,,,
18:10:32:919,,,,,,,,
18:10:33:012,,,,,,,,
18:10:33:100,,,,,,,,
18:10:33:191,,,,,,,,
18:10:33:284,,,,,,,,
18:10:33:417,,,,,,,,
18:10:33:503,,,,,,,,
18:10:33:600,,,,,,,,
18:10:33:686,,,,,,,,
18:10:33:773,,,,,,,,
18:10:33:866,,,,,,,,
18:10:33:953,,,,,,,,
18:10:34:049,,,,,,,,
18:10:34:179,,,,,,,,
18:10:34:274,,,,,,,,
18:10:34:362,,,,,,,,
18:10:34:542,,,,,,,,
18:10:34:632,,,,,,,,
18:10:34:720,,,,,,,,
18:10:34:809,,,,,,,,
18:10:34:900,,,,,,,,
18:10:35:035,,,,,,,,
18:10:35:136,,,,,,,,
18:10:35:262,,,,,,,,
18:10:35:439,,,,,,,,
18:10:35:530,,,,,,,,
18:10:35:621,,,,,,,,
18:10:35:711,,,,,,,,
18:10:35:802,,,,,,,,
18:10:35:890,,,,,,,,
18:10:35:980,,,,,,,,
18:10:36:072,,,,,,,,
18:10:36:162,,,,,,,,
18:10:36:251,,,,,,,,
18:10:36:346,,,,,,,,
18:10:36:429,,,,,,,,
18:10:36:523,,,,,,,,
18:10:36:609,,,,,,,,
18:10:36:701,,,,,,,,
18:10:36:790,,,,,,,,
18:10:36:880,,,,,,,,
18:10:36:972,,,,,,,,
18:10:37:061,,,,,,,,
18:10:37:239,,,,,,,,
18:10:37:419,,,,,,,,
18:10:37:602,,,,,,,,
18:10:37:780,,,,,,,,
18:10:38:005,,,,,,,,
18:10:38:096,,,,,,,,
18:10:38:273,,,,,,,,
18:10:38:410,,,,,,,,
18:10:38:547,,,,,,,,
18:10:39:141,,,,,,,,
18:10:39:312,,,,,,,,
18:10:39:490,,,,,,,,
18:10:39:719,,,,,,,,
18:10:39:943,,,,,,,,
18:10:40:033,,,,,,,,
18:10:40:165,,,,,,,,
18:10:40:300,,,,,,,,
18:10:40:449,,,,,,,,
18:10:40:980,,,,,,,,
18:10:41:064,,,,,,,,
18:10:41:205,,,,,,,,
18:10:41:381,,,,,,,,
18:10:41:561,,,,,,,,
18:10:41:650,,,,,,,,
18:10:42:100,,,,,,,,
18:10:42:191,,,,,,,,
18:10:42:370,,,,,,,,
18:10:42:683,,,,,,,,
18:10:42:774,,,,,,,,
18:10:42:914,,,,,,,,
18:10:43:270,,,,,,,,
18:10:43:404,,,,,,,,
18:10:43:584,,,,,,,,
18:10:43:772,,,,,,,,
18:10:43:855,,,,,,,,
18:10:43:943,,,,,,,,
18:10:44:033,,,,,,,,
18:10:44:125,,,,,,,,
18:10:44:348,,,,,,,,
18:10:44:530,,,,,,,,
18:10:44:844,,,,,,,,
18:10:45:790,,,,,,,,
18:10:46:060,,,,,,,,
18:10:46:601,,,,,,,,
18:10:46:691,,,,,,,,
18:10:47:004,,,,,,,,
18:10:47:096,,,,,,,,
18:10:47:185,,,,,,,,
18:10:47:730,,,,,,,,
18:12:21:234,,,,,,,,
18:12:21:325,,,,,,,,
18:12:21:416,,,,,,,,
18:12:21:507,,,,,,,,
18:12:21:603,,,,,,,,
18:12:21:685,,,,,,,,
18:12:21:779,,,,,,,,
18:12:21:865,,,,,,,,
18:12:22:137,,,,,,,,
18:12:22:228,,,,,,,,
18:12:22:362,,,,,,,,
18:12:22:541,,,,,,,,
18:12:22:721,,,,,,,,
18:12:22:813,,,,,,,,
18:12:22:900,,,,,,,,
18:12:23:037,,,,,,,,
18:12:23:125,,,,,,,,
18:12:23:265,,,,,,,,
18:12:23:349,,,,,,,,
18:12:23:529,,,,,,,,
18:12:23:666,,,,,,,,
18:12:23:804,,,,,,,,
18:12:23:936,,,,,,,,
18:12:24:162,,,,,,,,
18:12:24:253,,,,,,,,
18:12:24:436,,,,,,,,
18:12:24:566,,,,,,,,
18:12:24:703,,,,,,,,
18:12:25:628,,,,,,,,
18:12:25:896,,,,,,,,
18:12:25:961,,,,,,,,
18:12:26:348,,,,,,,,
18:12:26:704,,,,,,,,
18:12:26:817,,,,,,,,
18:12:27:065,,,,,,,,
18:12:27:131,,,,,,,,
18:12:27:315,,,,,,,,
18:12:27:510,,,,,,,,
18:12:27:580,,,,,,,,
18:12:27:672,,,,,,,,
18:12:27:805,,,,,,,,
18:12:27:988,,,,,,,,
18:12:28:075,,,,,,,,
18:12:28:165,,,,,,,,
18:12:28:345,,,,,,,,
18:12:28:525,,,,,,,,
18:12:28:661,,,,,,,,
18:12:28:753,,,,,,,,
18:12:28:840,,,,,,,,
18:12:28:933,,,,,,,,
18:12:29:021,,,,,,,,
18:12:29:201,,,,,,,,
18:12:29:495,,,,,,,,
18:12:29:564,,,,,,,,
18:12:29:811,,,,,,,,
18:12:29:876,,,,,,,,
18:12:30:015,,,,,,,,
18:12:30:147,,,,,,,,
18:12:30:237,,,,,,,,
18:12:30:373,,,,,,,,
18:12:30:460,,,,,,,,
18:12:30:550,,,,,,,,
18:12:30:779,,,,,,,,
18:12:30:910,,,,,,,,
18:12:31:003,,,,,,,,
18:12:31:095,,,,,,,,
18:12:31:227,,,,,,,,
18:12:31:315,,,,,,,,
18:12:31:566,,,,,,,,
18:12:31:789,,,,,,,,
18:12:31:857,,,,,,,,
18:12:31:992,,,,,,,,
18:12:32:091,,,,,,,,
18:12:32:326,,,,,,,,
18:12:32:397,,,,,,,,
18:12:32:578,,,,,,,,
18:12:32:847,,,,,,,,
18:12:33:208,,,,,,,,
18:12:33:341,,,,,,,,
18:12:33:585,,,,,,,,
18:12:34:039,,,,,,,,
18:12:34:725,,,,,,,,
18:12:34:960,,,,,,,,
18:12:37:660,,,,,,,,
