,Timestamp,AX,AY,AZ,fAX,fAY,fAZ,Amag,UL,SMA50AX,SMA50AY,SMA50AZ,AMAG,std,2std,3std
877,18:18:23:169000,672,192,192,-58.057663,9.694172,-208.558578,216.7056752,235.3,-26.24,66.56,-152.96,168.8654280781001,395.25898789896104,790.5179757979221,1185.776963696883
878,18:18:23:259000,-544,-128,160,-65.201027,7.086428,-200.574707,211.0251276,235.3,-39.04,95.36,-174.08,202.29062657473776,395.25898789896104,790.5179757979221,1185.776963696883
879,18:18:23:398000,448,-928,-96,-57.695053,-10.340676,-198.3414,206.8210813,235.3,-35.84,88.32,-183.04,206.36998231331995,395.25898789896104,790.5179757979221,1185.776963696883
880,18:18:23:484000,-448,64,160,-63.378193,-8.955584,-190.833313,201.2817706,235.3,-43.52,81.92,-154.88,180.53445986846944,395.25898789896104,790.5179757979221,1185.776963696883
881,18:18:23:577000,160,96,192,-60.147652,-7.033048,-182.921539,192.6849585,235.3,-42.88,81.28,-145.28,171.9052390126607,395.25898789896104,790.5179757979221,1185.776963696883
882,18:18:23:666000,0,-384,-64,-59.286407,-13.827949,-180.49556,190.4855307,235.3,-43.52,88.32,-126.08,159.97055729102152,395.25898789896104,790.5179757979221,1185.776963696883
883,18:18:23:754000,288,-576,352,-54.378063,-23.855494,-169.825119,179.9072799,235.3,-60.16,86.4,-76.16,129.9404909949166,395.25898789896104,790.5179757979221,1185.776963696883
884,18:18:23:894000,-64,224,-64,-54.513077,-19.463964,-167.724487,177.4317474,235.3,-81.92,104.32,-43.52,139.59777648659022,395.25898789896104,790.5179757979221,1185.776963696883
885,18:18:23:982000,416,-224,-256,-48.001015,-23.042206,-169.446213,177.61492,235.3,-87.68,95.36,-64.64,144.77445078466022,395.25898789896104,790.5179757979221,1185.776963696883
886,18:18:24:114000,-768,352,256,-57.92123,-16.567944,-161.292953,172.1766022,235.3,-138.88,124.8,-67.2,198.44025398088968,395.25898789896104,790.5179757979221,1185.776963696883
887,18:18:24:204000,288,-64,960,-53.153103,-17.37879,-140.032547,150.7859042,235.3,-114.56,119.68,-67.84,179.02391348643903,395.25898789896104,790.5179757979221,1185.776963696883
888,18:18:24:294000,-192,544,288,-55.053806,-7.93456,-131.892578,143.1416464,235.3,-131.84,144.64,-52.48,202.62444472471725,395.25898789896104,790.5179757979221,1185.776963696883
889,18:18:24:394000,-352,-576,-96,-59.074856,-17.436924,-131.217117,144.9545333,235.3,-124.16,52.48,-92.8,163.65114115092507,395.25898789896104,790.5179757979221,1185.776963696883
890,18:18:24:477000,-768,-384,32,-68.601891,-23.535135,-128.20015,147.293586,235.3,-124.8,28.16,-102.4,163.87124702033606,395.25898789896104,790.5179757979221,1185.776963696883
891,18:18:24:565000,-960,-1536,1376,-80.587624,-48.463497,-100.813019,137.863485,235.3,-153.6,0.64,-23.04,155.31970641229012,395.25898789896104,790.5179757979221,1185.776963696883
892,18:18:24:658000,-224,-1120,736,-82.523827,-66.354927,-85.407646,136.0427299,235.3,-163.84,19.84,6.4,165.16092516088665,395.25898789896104,790.5179757979221,1185.776963696883
893,18:18:24:743000,672,832,384,-72.444305,-51.290569,-76.78286,117.3648473,235.3,-150.4,40.96,23.04,157.5713273409855,395.25898789896104,790.5179757979221,1185.776963696883
894,18:18:24:836000,-32,-864,-128,-71.903206,-64.930771,-77.715454,124.2005147,235.3,-126.08,6.4,24.96,128.6861608721,395.25898789896104,790.5179757979221,1185.776963696883
895,18:18:24:924000,448,480,-224,-65.033798,-55.792076,-80.334084,117.4551645,235.3,-76.16,14.72,1.28,77.5800386697506,395.25898789896104,790.5179757979221,1185.776963696883
896,18:18:25:017000,-128,32,-640,-65.863335,-54.328537,-90.204727,124.2033075,235.3,-82.56,3.84,-12.8,83.63455745085282,395.25898789896104,790.5179757979221,1185.776963696883
897,18:18:25:105000,-160,-224,288,-67.088921,-57.115475,-83.577972,121.442901,235.3,-99.2,23.68,11.52,102.63572867184214,395.25898789896104,790.5179757979221,1185.776963696883
898,18:18:25:195000,-1280,128,0,-82.7061,-54.11401,-82.128075,128.5054309,235.3,-138.88,17.92,-10.88,140.4533915574843,395.25898789896104,790.5179757979221,1185.776963696883
899,18:18:25:289000,-800,-800,192,-92.042732,-66.058212,-77.445946,137.2349316,235.3,-158.72,28.8,17.28,162.23463501977622,395.25898789896104,790.5179757979221,1185.776963696883
900,18:18:25:421000,-384,-1696,736,-95.847267,-92.124908,-63.711918,147.4208457,235.3,-195.84,-16.0,46.08,201.82336831992473,395.25898789896104,790.5179757979221,1185.776963696883
901,18:18:25:513000,256,128,384,-91.295189,-88.548874,-56.159466,139.0309327,235.3,-195.2,1.92,5.12,195.27657514407608,395.25898789896104,790.5179757979221,1185.776963696883
902,18:18:25:598000,0,544,-64,-90.121033,-78.393288,-56.29068,132.045253,235.3,-180.48,-3.84,4.48,180.57642814055214,395.25898789896104,790.5179757979221,1185.776963696883
903,18:18:25:691000,-192,0,-352,-91.417007,-77.139153,-61.158733,134.3425052,235.3,-177.28,31.36,-15.36,180.68640679364898,395.25898789896104,790.5179757979221,1185.776963696883
904,18:18:25:779000,-32,128,-96,-90.669174,-73.904022,-61.726295,132.260497,235.3,-167.68,39.04,-4.48,172.22303678660413,395.25898789896104,790.5179757979221,1185.776963696883
905,18:18:25:872000,384,192,-192,-84.762222,-69.759033,-63.815857,126.9780318,235.3,-152.96,48.0,-22.4,161.87192962339086,395.25898789896104,790.5179757979221,1185.776963696883
906,18:18:25:960000,64,192,-224,-82.916588,-65.720253,-66.351097,124.8870702,235.3,-140.16,29.44,-33.28,147.0343415668598,395.25898789896104,790.5179757979221,1185.776963696883
907,18:18:26:050000,-96,32,128,-83.077393,-64.227745,-63.313469,122.6199487,235.3,-141.44,42.24,-42.88,153.71462389766305,395.25898789896104,790.5179757979221,1185.776963696883
908,18:18:26:140000,-64,256,0,-82.845703,-59.401123,-62.335403,119.4889383,235.3,-138.24,56.96,-42.24,155.36716770283226,395.25898789896104,790.5179757979221,1185.776963696883
909,18:18:26:231000,32,64,64,-81.467171,-57.55722,-60.411072,116.6157414,235.3,-126.72,63.36,-42.88,148.0241277630103,395.25898789896104,790.5179757979221,1185.776963696883
910,18:18:26:320000,192,-32,64,-78.216232,-57.180042,-58.539841,113.2000404,235.3,-130.56,64.64,-31.36,149.02245736800882,395.25898789896104,790.5179757979221,1185.776963696883
911,18:18:26:408000,-128,128,160,-78.80426,-54.485516,-55.29361,110.6172055,235.3,-124.16,72.32,-5.76,143.80217522694153,395.25898789896104,790.5179757979221,1185.776963696883
912,18:18:26:501000,-128,-320,-128,-79.379128,-58.307465,-56.362377,113.4791786,235.3,-132.48,59.52,-1.28,145.24193333882607,395.25898789896104,790.5179757979221,1185.776963696883
913,18:18:26:588000,-256,32,96,-81.421143,-57.019272,-54.151966,113.1946789,235.3,-142.08,47.36,1.92,149.7777767227168,395.25898789896104,790.5179757979221,1185.776963696883
914,18:18:26:679000,-128,-32,0,-81.955368,-56.666775,-53.375259,113.0341719,235.3,-150.4,20.48,16.0,152.62893041622223,395.25898789896104,790.5179757979221,1185.776963696883
915,18:18:26:862000,224,-32,96,-78.67849,-56.429092,-49.199303,108.6053343,235.3,-163.84,-0.64,33.92,167.31563465498374,395.25898789896104,790.5179757979221,1185.776963696883
916,18:18:26:949000,-192,224,64,-79.944069,-52.634148,-47.631973,106.9121722,235.3,-146.56,-12.16,30.72,150.2378700594494,395.25898789896104,790.5179757979221,1185.776963696883
917,18:18:27:040000,-224,320,-192,-81.538689,-47.631226,-49.60796,106.6688389,235.3,-156.8,-10.24,9.6,157.4269913324904,395.25898789896104,790.5179757979221,1185.776963696883
918,18:18:27:129000,-224,-128,0,-83.102837,-48.703777,-48.93623,108.0411682,235.3,-162.56,15.36,8.96,163.52970616985772,395.25898789896104,790.5179757979221,1185.776963696883
919,18:18:27:219000,-32,-64,-224,-82.546288,-48.90554,-51.277355,108.7888259,235.3,-156.16,13.44,8.96,156.99318711332666,395.25898789896104,790.5179757979221,1185.776963696883
920,18:18:27:314000,-32,32,128,-82.001175,-47.851929,-48.903347,106.7967095,235.3,-145.28,9.6,10.24,145.9564866664034,395.25898789896104,790.5179757979221,1185.776963696883
921,18:18:27:399000,320,-96,64,-77.707802,-48.471874,-47.422588,103.1354784,235.3,-137.6,-3.84,19.2,138.98613456025026,395.25898789896104,790.5179757979221,1185.776963696883
922,18:18:27:489000,-96,-32,64,-77.902634,-48.262283,-45.976952,102.5277936,235.3,-131.2,-40.96,23.04,139.36284727286537,395.25898789896104,790.5179757979221,1185.776963696883
923,18:18:27:580000,-64,160,64,-77.756058,-45.644745,-44.56525,100.5758858,235.3,-119.68,-70.4,57.6,150.32372533968152,395.25898789896104,790.5179757979221,1185.776963696883
924,18:18:27:668000,-128,192,-64,-78.280388,-42.682858,-44.812096,99.7886239,235.3,-105.6,-97.92,95.36,172.72294578312403,395.25898789896104,790.5179757979221,1185.776963696883
925,18:18:27:759000,128,-128,32,-76.147835,-43.738049,-43.848358,98.15390061,235.3,-85.12,-95.36,93.44,158.33501697350462,395.25898789896104,790.5179757979221,1185.776963696883
926,18:18:27:851000,32,-128,32,-75.036713,-44.769192,-42.907078,97.34375272,235.3,-81.92,-98.56,92.8,158.2302120329743,395.25898789896104,790.5179757979221,1185.776963696883
927,18:18:27:943000,-224,96,32,-76.554863,-43.064541,-41.987499,97.3558001,235.3,-99.84,-100.48,89.6,167.6079234403911,395.25898789896104,790.5179757979221,1185.776963696883
928,18:18:28:029000,-32,-32,0,-76.104042,-42.931789,-41.477547,96.72306147,235.3,-89.6,-98.56,86.4,158.76773475741223,395.25898789896104,790.5179757979221,1185.776963696883
929,18:18:28:122000,-96,-96,-32,-76.303513,-43.561089,-41.363724,97.11206019,235.3,-100.48,-81.92,87.68,156.50846366890195,395.25898789896104,790.5179757979221,1185.776963696883
930,18:18:28:208000,32,128,-256,-75.228035,-41.548401,-43.911297,96.50766229,235.3,-90.88,-80.64,79.36,145.12061741875274,395.25898789896104,790.5179757979221,1185.776963696883
931,18:18:28:301000,-256,192,160,-77.009308,-38.831089,-41.509262,95.71471059,235.3,-99.2,-78.72,78.72,149.11175942895986,395.25898789896104,790.5179757979221,1185.776963696883
932,18:18:28:389000,-64,64,-96,-76.881912,-37.64296,-42.146236,95.41554401,235.3,-100.48,-69.76,78.08,145.1177949115821,395.25898789896104,790.5179757979221,1185.776963696883
933,18:18:28:482000,-160,160,-96,-77.688156,-35.380848,-42.769161,95.48012945,235.3,-109.44,-55.04,69.12,140.65592628823003,395.25898789896104,790.5179757979221,1185.776963696883
934,18:18:28:570000,-224,448,416,-79.096062,-29.889572,-37.517693,92.5048692,235.3,-112.64,-50.56,78.72,146.4271887321477,395.25898789896104,790.5179757979221,1185.776963696883
935,18:18:28:660000,32,480,-288,-78.034142,-24.107473,-40.378193,91.10925333,235.3,-120.32,-36.48,78.08,148.00060540416717,395.25898789896104,790.5179757979221,1185.776963696883
936,18:18:28:750000,-96,896,160,-78.20462,-13.68652,-38.104511,88.06382445,235.3,-106.88,-25.6,76.16,133.71252746096755,395.25898789896104,790.5179757979221,1185.776963696883
937,18:18:28:840000,128,-288,1152,-76.265671,-16.814434,-24.699053,81.90983447,235.3,-110.08,-30.08,80.0,139.364316810294,395.25898789896104,790.5179757979221,1185.776963696883
938,18:18:28:932000,1184,704,416,-64.477776,-8.64379,-19.674759,67.9646588,235.3,-82.56,-26.88,82.56,119.81169225079829,395.25898789896104,790.5179757979221,1185.776963696883
939,18:18:29:020000,-928,-1184,-928,-72.679665,-22.005228,-30.002823,81.65006523,235.3,-94.08,-39.04,65.92,121.3285390994221,395.25898789896104,790.5179757979221,1185.776963696883
940,18:18:29:113000,-128,32,64,-73.209068,-21.384092,-28.927006,81.56971683,235.3,-81.28,-30.72,66.56,109.45496973641718,395.25898789896104,790.5179757979221,1185.776963696883
941,18:18:29:198000,160,864,928,-70.996048,-11.305976,-18.079233,74.12909409,235.3,-58.88,17.28,57.6,84.16182507526794,395.25898789896104,790.5179757979221,1185.776963696883
942,18:18:29:291000,1120,480,160,-59.748692,-5.679704,-16.04538,62.12583563,235.3,-32.0,49.28,46.08,74.67184743931276,395.25898789896104,790.5179757979221,1185.776963696883
943,18:18:29:383000,256,-832,-320,-56.725079,-15.126188,-19.489748,61.85779198,235.3,-40.32,16.0,32.0,53.904567524468646,395.25898789896104,790.5179757979221,1185.776963696883
944,18:18:29:470000,576,-320,96,-50.686028,-18.628403,-18.187922,56.98149998,235.3,-28.16,26.88,36.48,53.35082379870062,395.25898789896104,790.5179757979221,1185.776963696883
945,18:18:29:559000,320,32,320,-47.137535,-18.049952,-14.409673,52.49177697,235.3,-30.72,17.92,47.36,59.226804742447484,395.25898789896104,790.5179757979221,1185.776963696883
946,18:18:29:651000,-96,224,-192,-47.604252,-15.312932,-16.384922,52.62239413,235.3,-30.08,21.76,56.32,67.45551422974997,395.25898789896104,790.5179757979221,1185.776963696883
947,18:18:29:742000,-416,-160,-192,-51.093113,-16.938456,-18.323502,56.86095509,235.3,-35.2,23.04,46.72,62.8700246540432,395.25898789896104,790.5179757979221,1185.776963696883
948,18:18:29:829000,128,0,-160,-49.400677,-16.749731,-19.875738,55.8213699,235.3,-7.04,20.48,43.52,48.61051738050111,395.25898789896104,790.5179757979221,1185.776963696883
949,18:18:29:923000,32,96,-160,-48.635937,-15.50693,-21.398586,55.35177259,235.3,9.6,38.4,36.48,53.828527752484554,395.25898789896104,790.5179757979221,1185.776963696883
950,18:18:30:009000,32,128,-128,-47.88422,-13.938861,-22.547834,54.73203074,235.3,17.92,74.88,19.2,79.35225768684846,395.25898789896104,790.5179757979221,1185.776963696883
951,18:18:30:100000,160,96,32,-45.961082,-12.747193,-21.964809,52.51061628,235.3,16.0,74.24,12.16,76.9119184522139,395.25898789896104,790.5179757979221,1185.776963696883
952,18:18:30:189000,96,32,-64,-44.654476,-12.266319,-22.409822,51.44594183,235.3,17.92,64.0,12.16,67.56472452397036,395.25898789896104,790.5179757979221,1185.776963696883
953,18:18:30:280000,-288,96,32,-46.880039,-11.114191,-21.839363,52.89821428,235.3,16.0,65.92,19.84,70.67582330613489,395.25898789896104,790.5179757979221,1185.776963696883
954,18:18:30:371000,160,-64,-192,-44.996086,-11.672249,-23.606804,52.13607529,235.3,19.84,62.08,17.92,67.59199952657119,395.25898789896104,790.5179757979221,1185.776963696883
955,18:18:30:459000,32,96,-64,-44.298401,-10.546764,-24.023449,51.4850334,235.3,12.8,60.16,20.48,64.82666118195507,395.25898789896104,790.5179757979221,1185.776963696883
956,18:18:30:638000,0,-64,-96,-44.363983,-12.958903,-21.923407,51.15400208,235.3,11.52,55.04,23.04,60.7696766488024,395.25898789896104,790.5179757979221,1185.776963696883
957,18:18:30:730000,0,32,-32,-43.971291,-12.5002,-22.025007,50.74278634,235.3,13.44,55.04,19.84,60.03049891513479,395.25898789896104,790.5179757979221,1185.776963696883
958,18:18:30:821000,96,160,-32,-42.742115,-10.756454,-22.124599,49.31619996,235.3,16.64,53.12,19.2,58.88347815813872,395.25898789896104,790.5179757979221,1185.776963696883
959,18:18:30:911000,0,0,64,-42.369003,-10.64844,-21.273048,48.5907837,235.3,16.0,51.84,19.2,57.55020069469784,395.25898789896104,790.5179757979221,1185.776963696883
960,18:18:31:001000,32,32,-96,-41.724884,-10.224345,-22.00592,48.2676257,235.3,12.8,53.12,16.0,56.93482589768761,395.25898789896104,790.5179757979221,1185.776963696883
961,18:18:31:092000,-64,-64,128,-41.916435,-10.754271,-20.546894,47.90424533,235.3,14.08,49.28,15.36,53.50415310982877,395.25898789896104,790.5179757979221,1185.776963696883
962,18:18:31:183000,32,0,-64,-41.285938,-10.649217,-20.966711,47.51355038,235.3,17.28,55.68,16.64,60.62796714388501,395.25898789896104,790.5179757979221,1185.776963696883
963,18:18:31:268000,0,0,32,-40.936241,-10.546173,-20.45944,46.96366976,235.3,22.4,55.04,15.36,61.37663399046904,395.25898789896104,790.5179757979221,1185.776963696883
964,18:18:31:361000,64,0,-32,-40.054161,-10.445084,-20.569033,46.22251304,235.3,26.24,55.68,14.72,63.28884893881386,395.25898789896104,790.5179757979221,1185.776963696883
965,18:18:31:448000,32,-64,-32,-39.452282,-10.953664,-20.676588,45.86923371,235.3,22.4,55.04,12.16,60.65498495589624,395.25898789896104,790.5179757979221,1185.776963696883
966,18:18:31:542000,-32,64,0,-39.390461,-10.247819,-20.48381,45.56547689,235.3,25.6,51.84,10.88,58.83128419472076,395.25898789896104,790.5179757979221,1185.776963696883
967,18:18:31:630000,96,32,32,-38.276367,-9.853094,-19.998798,44.29577467,235.3,32.0,46.08,15.36,58.166106969609025,395.25898789896104,790.5179757979221,1185.776963696883
968,18:18:31:723000,64,96,-32,-37.439388,-8.872435,-20.108803,43.41418932,235.3,37.76,50.56,14.72,64.79822219783503,395.25898789896104,790.5179757979221,1185.776963696883
969,18:18:31:812000,32,0,-64,-36.874599,-8.790821,-20.507553,43.09958602,235.3,39.04,51.84,17.92,67.32483642757701,395.25898789896104,790.5179757979221,1185.776963696883
970,18:18:31:899000,128,0,96,-35.542572,-8.710681,-19.457703,41.44577896,235.3,42.24,51.2,17.28,68.58757905043741,395.25898789896104,790.5179757979221,1185.776963696883
971,18:18:31:993000,-32,64,96,-35.514088,-8.053701,-18.424223,40.81132857,235.3,35.2,54.4,17.92,67.22742297604452,395.25898789896104,790.5179757979221,1185.776963696883
972,18:18:32:079000,96,64,0,-34.465008,-7.407557,-18.260393,39.70076359,235.3,39.04,56.32,16.64,70.51917186127473,395.25898789896104,790.5179757979221,1185.776963696883
973,18:18:32:173000,-64,96,-32,-34.699352,-6.487176,-18.381535,39.79961445,235.3,39.04,55.04,14.72,69.066646074643,395.25898789896104,790.5179757979221,1185.776963696883
974,18:18:32:259000,128,-32,-160,-33.417835,-6.712712,-19.619595,39.32862452,235.3,44.16,50.56,12.8,68.3392946993163,395.25898789896104,790.5179757979221,1185.776963696883
975,18:18:32:354000,32,96,128,-32.904942,-5.812224,-18.336664,38.11496297,235.3,42.24,55.04,14.72,70.92459093995538,395.25898789896104,790.5179757979221,1185.776963696883
976,18:18:32:440000,0,-32,0,-32.648632,-6.040282,-18.178215,37.85321226,235.3,41.6,56.96,14.08,71.92529457708186,395.25898789896104,790.5179757979221,1185.776963696883
977,18:18:32:529000,-32,32,-32,-32.643616,-5.711695,-18.296671,37.85495073,235.3,45.44,55.68,12.8,72.99928766775741,395.25898789896104,790.5179757979221,1185.776963696883
978,18:18:32:619000,64,0,-32,-31.901878,-5.662744,-18.413145,37.26714905,235.3,47.36,56.32,12.16,74.58403046229132,395.25898789896104,790.5179757979221,1185.776963696883
979,18:18:32:709000,-64,0,0,-32.146824,-5.614619,-18.257915,37.39376552,235.3,48.0,58.24,12.8,76.54892291861461,395.25898789896104,790.5179757979221,1185.776963696883
980,18:18:32:843000,0,-32,-64,-31.90321,-5.83699,-18.640455,37.40791124,235.3,47.36,55.04,16.64,74.49336077799148,395.25898789896104,790.5179757979221,1185.776963696883
981,18:18:32:933000,0,-96,0,-31.663107,-6.590911,-18.485718,37.25203649,235.3,52.48,49.28,13.44,73.2345710713185,395.25898789896104,790.5179757979221,1185.776963696883
982,18:18:33:029000,0,-32,64,-31.426441,-6.80199,-17.806381,36.75534609,235.3,53.76,47.36,16.64,73.55268044062025,395.25898789896104,790.5179757979221,1185.776963696883
983,18:18:33:115000,32,-64,64,-30.955584,-7.27347,-17.137049,36.12243064,235.3,57.6,42.88,19.84,74.49885905166603,395.25898789896104,790.5179757979221,1185.776963696883
984,18:18:33:206000,0,-32,64,-30.727186,-7.475853,-16.477512,35.65889425,235.3,62.08,33.28,12.8,71.59137378204164,395.25898789896104,790.5179757979221,1185.776963696883
985,18:18:33:297000,64,96,-32,-30.032957,-6.635384,-16.602873,34.95228489,235.3,62.72,25.6,17.92,70.07342434903549,395.25898789896104,790.5179757979221,1185.776963696883
986,18:18:33:384000,-64,0,96,-30.280546,-6.581813,-15.700486,34.73812011,235.3,63.36,7.68,16.64,65.95727101692428,395.25898789896104,790.5179757979221,1185.776963696883
987,18:18:33:473000,0,-32,-32,-30.061277,-6.785409,-15.830359,34.64566952,235.3,60.8,12.8,-7.04,62.53032544294008,395.25898789896104,790.5179757979221,1185.776963696883
988,18:18:33:566000,-32,96,64,-30.075224,-5.968243,-15.1991,34.22209321,235.3,36.48,0.64,-14.08,39.1081372606776,395.25898789896104,790.5179757979221,1185.776963696883
989,18:18:33:654000,96,-32,-32,-29.174747,-6.173987,-15.33112,33.53098893,235.3,56.96,23.68,3.84,61.805579036200285,395.25898789896104,790.5179757979221,1185.776963696883
990,18:18:33:744000,96,0,-64,-28.284821,-6.125548,-15.7107,32.92991849,235.3,61.44,23.04,1.28,65.63043196566666,395.25898789896104,790.5179757979221,1185.776963696883
991,18:18:33:834000,32,-64,-128,-27.858194,-6.576133,-16.580532,33.07927659,235.3,58.88,4.48,-19.84,62.294063922656385,395.25898789896104,790.5179757979221,1185.776963696883
992,18:18:33:924000,96,128,-32,-26.986788,-5.535284,-16.699322,32.21480173,235.3,38.4,-2.56,-23.68,45.186900756745864,395.25898789896104,790.5179757979221,1185.776963696883
993,18:18:34:017000,0,32,-64,-26.797785,-5.246434,-17.061049,32.19822578,235.3,33.28,14.72,-18.56,40.84985189691635,395.25898789896104,790.5179757979221,1185.776963696883
994,18:18:34:109000,64,-32,-192,-26.165962,-5.450893,-18.389965,32.44319057,235.3,23.04,20.48,-24.32,39.264925824455595,395.25898789896104,790.5179757979221,1185.776963696883
995,18:18:34:197000,-64,-64,-32,-26.427885,-5.895187,-18.492929,32.78985755,235.3,15.36,18.56,-31.36,39.54557876678504,395.25898789896104,790.5179757979221,1185.776963696883
996,18:18:34:286000,32,64,-32,-26.025871,-5.368177,-18.594376,32.43322532,235.3,17.92,15.36,-28.16,36.74291224168275,395.25898789896104,790.5179757979221,1185.776963696883
997,18:18:34:469000,-192,-32,128,-26.327244,-6.002614,-16.658756,31.7280523,235.3,22.4,17.92,-21.76,36.00533293833012,395.25898789896104,790.5179757979221,1185.776963696883
998,18:18:34:554000,-544,-96,-64,-29.841076,-6.668205,-17.008368,34.98913198,235.3,8.96,16.0,-19.84,27.016794776582955,395.25898789896104,790.5179757979221,1185.776963696883
999,18:18:34:735000,288,-64,-32,-27.676161,-7.089851,-17.118372,33.3057733,235.3,14.08,12.8,-17.28,25.703789603869698,395.25898789896104,790.5179757979221,1185.776963696883
1000,18:18:34:828000,96,-320,224,-26.834181,-9.376947,-15.361487,32.31061262,235.3,15.36,3.84,-10.24,18.855577424199982,395.25898789896104,790.5179757979221,1185.776963696883
1001,18:18:34:962000,-32,-160,128,-26.869198,-10.47667,-14.319489,32.1987916,235.3,11.52,-1.28,-8.32,14.267837958149089,395.25898789896104,790.5179757979221,1185.776963696883
1002,18:18:35:052000,64,-64,320,-26.257324,-10.86578,-11.900214,30.80791022,235.3,10.88,-3.2,-0.64,11.358873183551264,395.25898789896104,790.5179757979221,1185.776963696883
1003,18:18:35:139000,160,192,384,-25.009287,-9.400052,-9.037018,28.20448738,235.3,19.84,-1.28,6.4,20.88597615626332,395.25898789896104,790.5179757979221,1185.776963696883
1004,18:18:35:232000,256,32,32,-23.131966,-9.101881,-8.740048,26.34996258,235.3,21.76,0.64,10.88,24.33683627754438,395.25898789896104,790.5179757979221,1185.776963696883
1005,18:18:35:319000,96,320,-128,-22.336956,-6.746645,-9.597586,25.23034838,235.3,23.04,5.12,9.6,25.47971742386481,395.25898789896104,790.5179757979221,1185.776963696883
1006,18:18:35:412000,-224,-64,-64,-23.676968,-7.156129,-9.986893,26.67483885,235.3,18.56,5.12,10.24,21.80700804787305,395.25898789896104,790.5179757979221,1185.776963696883
1007,18:18:35:502000,256,0,-320,-21.823439,-7.105253,-12.191983,25.98829659,235.3,23.68,4.48,4.48,24.51291904282311,395.25898789896104,790.5179757979221,1185.776963696883
1008,18:18:35:592000,-384,320,64,-24.22117,-4.795811,-11.650553,27.30201942,235.3,14.08,7.68,6.4,17.268144080937013,395.25898789896104,790.5179757979221,1185.776963696883
1009,18:18:35:682000,576,192,160,-20.245232,-3.407164,-10.437554,23.03086448,235.3,25.6,11.52,8.32,29.279562838266557,395.25898789896104,790.5179757979221,1185.776963696883
1010,18:18:35:776000,160,64,-352,-19.044979,-2.933007,-12.842498,23.15693222,235.3,28.16,12.16,3.2,30.8397665360813,395.25898789896104,790.5179757979221,1185.776963696883
1011,18:18:35:864000,128,-64,-288,-18.0688,-3.360136,-14.779387,23.58394215,235.3,32.0,12.16,-5.12,34.6132922444543,395.25898789896104,790.5179757979221,1185.776963696883
1012,18:18:35:949000,128,-128,32,-17.102682,-4.226917,-14.450613,22.78571427,235.3,33.92,9.6,-3.2,35.39726543110358,395.25898789896104,790.5179757979221,1185.776963696883
1013,18:18:36:041000,-64,32,-160,-17.411722,-3.976105,-15.467367,23.62661457,235.3,32.64,10.24,-7.04,34.92547494308417,395.25898789896104,790.5179757979221,1185.776963696883
1014,18:18:36:131000,32,-448,32,-17.087942,-7.031299,-15.137126,23.88659689,235.3,32.0,1.28,-5.76,32.53945297634857,395.25898789896104,790.5179757979221,1185.776963696883
1015,18:18:36:221000,-288,-192,-192,-18.853321,-8.306463,-16.36025,26.30784713,235.3,25.6,-1.28,-8.96,27.152900397563428,395.25898789896104,790.5179757979221,1185.776963696883
1016,18:18:36:312000,-128,128,-64,-19.563766,-7.369779,-16.688599,26.75002653,235.3,23.68,0.0,-10.24,25.79922479455536,395.25898789896104,790.5179757979221,1185.776963696883
1017,18:18:36:400000,-256,64,352,-21.096115,-6.881362,-14.162494,26.32442682,235.3,16.64,0.64,-3.84,17.089318301207925,395.25898789896104,790.5179757979221,1185.776963696883
1018,18:18:36:492000,256,64,-384,-19.303431,-6.398901,-16.697657,26.3131171,235.3,20.48,0.0,-10.88,23.1906187929516,395.25898789896104,790.5179757979221,1185.776963696883
1019,18:18:36:579000,160,-160,-672,-18.144529,-7.438796,-21.191818,28.87304571,235.3,23.04,-3.2,-23.04,32.74023823981737,395.25898789896104,790.5179757979221,1185.776963696883
1020,18:18:36:672000,320,608,-96,-15.965281,-3.287605,-21.708002,27.14656322,235.3,26.88,8.96,-26.88,39.05573453412443,395.25898789896104,790.5179757979221,1185.776963696883
1021,18:18:36:767000,384,96,256,-13.386912,-2.614255,-19.802095,24.04509739,235.3,35.2,9.6,-23.68,43.49646422411827,395.25898789896104,790.5179757979221,1185.776963696883
1022,18:18:36:848000,-32,-544,96,-13.50708,-6.26829,-19.00841,24.14647636,235.3,32.64,-2.56,-21.76,39.31184045551671,395.25898789896104,790.5179757979221,1185.776963696883
1023,18:18:36:985000,-192,-352,128,-14.652479,-8.611058,-18.0054,24.75964236,235.3,30.08,-11.52,-18.56,37.17513147253147,395.25898789896104,790.5179757979221,1185.776963696883
1024,18:18:37:078000,-1056,-256,832,-21.315809,-10.287582,-12.228455,26.64081771,235.3,6.4,-16.0,1.28,17.28,395.25898789896104,790.5179757979221,1185.776963696883
1025,18:18:37:164000,0,160,544,-21.177477,-9.135699,-8.410249,24.54951764,235.3,5.76,-14.72,9.6,18.493674594303858,395.25898789896104,790.5179757979221,1185.776963696883
1026,18:18:37:253000,-160,-352,864,-22.072954,-11.44716,-2.396744,24.97993499,235.3,2.56,-21.12,26.88,34.280350056555726,395.25898789896104,790.5179757979221,1185.776963696883
1027,18:18:37:344000,320,256,128,-19.8745,-9.644009,-1.488608,22.14088105,235.3,9.6,-16.64,30.08,35.691119343612634,395.25898789896104,790.5179757979221,1185.776963696883
1028,18:18:37:439000,384,128,224,-17.277901,-8.717319,0.074963,19.35260016,235.3,16.0,-14.08,35.2,41.149561358536985,395.25898789896104,790.5179757979221,1185.776963696883
